Unnamed: 0_x,Charity Number,Charity Name,Charity Address,Charity Postcode,Charity Constituency,Phone,Email,Website,Last Recorded Financial Year,Last Recorded Income,Last Recorded Expenditure,Charity Type,How the charity helps,What the charity does,Who the charity helps,Activities,Charity Objects,TH Postcode,Charity Size Band,Size Band,Primary Focus,lsoa21,lat,long,Unnamed: 0_y,LSOA code (2021),LSOA name (2021),Local Authority District code (2024),Local Authority District name (2024),Index of Multiple Deprivation (IMD) Score,Index of Multiple Deprivation (IMD) Rank (where 1 is most deprived),Index of Multiple Deprivation (IMD) Decile (where 1 is most deprived 10% of LSOAs),Income Score (rate),Income Rank (where 1 is most deprived),Income Decile (where 1 is most deprived 10% of LSOAs),Employment Score (rate),Employment Rank (where 1 is most deprived),Employment Decile (where 1 is most deprived 10% of LSOAs),"Education, Skills and Training Score","Education, Skills and Training Rank (where 1 is most deprived)","Education, Skills and Training Decile (where 1 is most deprived 10% of LSOAs)",Health Deprivation and Disability Score,Health Deprivation and Disability Rank (where 1 is most deprived),Health Deprivation and Disability Decile (where 1 is most deprived 10% of LSOAs),Crime Score,Crime Rank (where 1 is most deprived),Crime Decile (where 1 is most deprived 10% of LSOAs),Barriers to Housing and Services Score,Barriers to Housing and Services Rank (where 1 is most deprived),Barriers to Housing and Services Decile (where 1 is most deprived 10% of LSOAs),Living Environment Score,Living Environment Rank (where 1 is most deprived),Living Environment Decile (where 1 is most deprived 10% of LSOAs),Income Deprivation Affecting Children Index (IDACI) Score (rate),Income Deprivation Affecting Children Index (IDACI) Rank (where 1 is most deprived),Income Deprivation Affecting Children Index (IDACI) Decile (where 1 is most deprived 10% of LSOAs),Income Deprivation Affecting Older People (IDAOPI) Score (rate),Income Deprivation Affecting Older People (IDAOPI) Rank (where 1 is most deprived),Income Deprivation Affecting Older People (IDAOPI) Decile (where 1 is most deprived 10% of LSOAs),Children and Young People Sub-domain Score,Children and Young People Sub-domain Rank (where 1 is most deprived),Children and Young People Sub-domain Decile (where 1 is most deprived 10% of LSO,Adult Skills Sub-domain Score,Adult Skills Sub-domain Rank (where 1 is most deprived),Adult Skills Sub-domain Decile (where 1 is most deprived 10% of LSOAs),Geographical Barriers Sub-domain Score,Geographical Barriers Sub-domain Rank (where 1 is most deprived),Geographical Barriers Sub-domain Decile (where 1 is most deprived 10% of LSOAs),Wider Barriers Sub-domain Score,Wider Barriers Sub-domain Rank (where 1 is most deprived),Wider Barriers Sub-domain Decile (where 1 is most deprived 10% of LSOAs),Indoors Sub-domain Score,Indoors Sub-domain Rank (where 1 is most deprived),Indoors Sub-domain Decile (where 1 is most deprived 10% of LSOAs),Outdoors Sub-domain Score,Outdoors Sub-domain Rank (where 1 is most deprived),Outdoors Sub-domain Decile (where 1 is most deprived 10% of LSOAs),Total population: mid 2022,Dependent Children aged 0-15: mid 2022,Older population aged 60 and over: mid 2022,Working age population 18-66 (for use with Employment Deprivation Domain): mid 2022
355,1131175,SOYTTEN SEN SCHOOL OF PERFORMING ARTS,"Flat 85, James Hammett House, Ravenscroft Street, London",E2 7QJ,Bethnal Green and Stepney,07956994611,harun.sspa@hotmail.co.uk,Not available,31/03/2024,33.0,3132.0,Other,"Provides Services, Provides Advocacy/advice/information, Other Charitable Activities","Education/training, The Advancement Of Health Or Saving Of Lives, Arts/culture/heritage/science, Environment/conservation/heritage, Economic/community Development/employment, Recreation","Children/young People, Elderly/old People, People Of A Particular Ethnic Or Racial Origin, The General Public/mankind","TO PROVIDE MUSIC SINGING LESSONS TO ORGANISE AND DELIVER ARTS AND CULTURAL ACTIVITIES TO THE COMMUNITYTO PROMOTE COMMUNITY COHESION THROUGH BETTER UNDERSTANDING OF COMMUNITIESTO BETTER HEALTH OF THE LOCAL COMMUNITYTO DELIVER EDUCATIONAL PROGRAMMES THAT PROMOTES ACADEMIC ACHIEVEMENT, SOCIAL DEVELOPMENT OF PEOPLE OF ALL AGES. THAT HELPS TO PROMOTE BETTER INTEGRATION.","OBJECTS
1. TO PROMOTE FOR THE BENEFIT OF THE BENGALI COMMUNITY IN THE UK BY :
( A ) THE ADVANCEMENT OF EDUCATION AND TRAINING,
( B ) THE RELIEF OF POVERTY , SICKNESS AND DISTRESS,
( C ) THE PROMOTION OF GOOD HEALTH AND
( D ) THE PROVISION OF RECREATIONAL FACILITIES IN THE INTERESTS OF SOCIAL WELFARE WITH THE
2. TO ADVANCE EDUCATION OF THE PUBLIC ON ALL ASPECTS OF BENGALI HISTORY, ART AND CULTURE.",True,Micro,Dormant,Environment/conservation/heritage,E01035664,51.530243,-0.071758,33657.0,E01035664,Tower Hamlets 006E,E09000030,Tower Hamlets,31.656,7520.0,3.0,0.373,6324.0,2.0,0.169,9283.0,3.0,8.876,23855.0,8.0,0.53,9308.0,3.0,0.916,4835.0,2.0,26.44,9489.0,3.0,48.098,2619.0,1.0,0.588,5060.0,2.0,0.49,2636.0,1.0,-0.604,25353.0,8.0,0.197,20513.0,7.0,3.623,33630.0,10.0,4.449,3003.0,1.0,0.44,8354.0,3.0,2.043,322.0,1.0,2563.0,449.0,341.0,1858.0
358,1132126,SHOREDITCH TABERNACLE BAPTIST CHURCH,"THE TAB CENTRE, 3 GODFREY PLACE, LONDON",E2 7NT,Bethnal Green and Stepney,02077393076,admin@tabcentre.com,www.tabcentre.com,31/12/2024,319333.0,295908.0,Previously excepted,"Provides Human Resources, Provides Buildings/facilities/open Space, Provides Services","General Charitable Purposes, Religious Activities, Other Charitable Purposes","Children/young People, Elderly/old People, Other Charities Or Voluntary Bodies, Other Defined Groups, The General Public/mankind","The Church is a meeting place where people from many cultures and backgrounds come together in a spirit of
friendship and acceptance of all people's backgrounds. We seek to be of service through the Church charitable projects based
in the Tab Centre complex. These projects seek to be socially inclusive for all people, providing services that target
'poverty, and discrimination.",The principal purpose of the Church is the advancement of the Christian faith according to the principles of the Baptist denomination.  The Church may also advance education and carry out other charitable purposes in the United Kingdom and/or other parts of the world.,True,Medium,Dormant,Other Charitable Purposes,E01004311,51.527323,-0.075212,4082.0,E01004311,Tower Hamlets 006A,E09000030,Tower Hamlets,32.818,7026.0,3.0,0.471,3226.0,1.0,0.18,8307.0,3.0,13.68,19250.0,6.0,0.408,10806.0,4.0,0.665,7425.0,3.0,24.992,10894.0,4.0,36.939,6103.0,2.0,0.792,952.0,1.0,0.601,1122.0,1.0,-0.607,25387.0,8.0,0.253,13339.0,4.0,3.056,33684.0,10.0,4.161,3459.0,2.0,-0.134,18562.0,6.0,2.179,196.0,1.0,1857.0,339.0,198.0,1354.0
359,1132150,THE PAROCHIAL CHURCH COUNCIL OF THE ECCLESIASTICAL PARISH OF SAINT JOHN ON BETHNAL GREEN,"The Crypt  - St. John On Bethnal Green Church, 200 Cambridge Heath Road, LONDON",E2 9PA,Bethnal Green and Stepney,020 8880 6743,hello@stjohnonbethnalgreen.church,http://www.stjohnonbethnalgreen.church,31/12/2024,99918.0,133589.0,Previously excepted,"Provides Buildings/facilities/open Space, Provides Services, Other Charitable Activities","Religious Activities, Arts/culture/heritage/science",The General Public/mankind,"Promoting in the ecclesiastical parish the whole mission of the church, pastoral, evangelistic, social and ecumenical.",Promoting in the ecclesiastical parish the whole mission of the Church.,True,Small,Dormant,Religious Activities,E01004259,51.527774,-0.055182,4042.0,E01004259,Tower Hamlets 007A,E09000030,Tower Hamlets,28.552,9011.0,3.0,0.35,7200.0,3.0,0.131,13638.0,5.0,7.255,25643.0,8.0,0.299,12206.0,4.0,0.579,8518.0,3.0,33.462,4585.0,2.0,49.07,2417.0,1.0,0.628,3956.0,2.0,0.377,5380.0,2.0,-0.68,26299.0,8.0,0.182,22830.0,7.0,3.981,33593.0,10.0,5.614,1431.0,1.0,0.58,6509.0,2.0,1.768,707.0,1.0,1737.0,269.0,163.0,1360.0
364,1133322,"THE PAROCHIAL CHURCH COUNCIL OF THE ECCLESIASTICAL PARISH OF ST DUNSTAN AND ALL SAINTS, STEPNEY","ST DUNSTAN'S RECTORY, RECTORY SQUARE, STEPNEY, LONDON",E1 3NQ,Bethnal Green and Stepney,02077028685,stdunstanstepney@gmail.com,www.stdunstanstepney.com,31/12/2024,178087.0,144034.0,Previously excepted,"Makes Grants To Organisations, Provides Buildings/facilities/open Space",Religious Activities,The General Public/mankind,"Promoting in the ecclesiastical parish the whole mission of the Church, pastoral, evangelistic, social and ecumenical",Promoting in the ecclesiastical parish the whole mission of the Church.,True,Medium,Dormant,Religious Activities,E01004290,51.519429,-0.044338,4063.0,E01004290,Tower Hamlets 016D,E09000030,Tower Hamlets,31.305,7672.0,3.0,0.404,5186.0,2.0,0.154,10860.0,4.0,17.12,16437.0,5.0,0.672,7736.0,3.0,0.646,7669.0,3.0,30.549,6267.0,2.0,33.035,7816.0,3.0,0.735,1706.0,1.0,0.544,1805.0,1.0,-0.414,22750.0,7.0,0.276,10938.0,4.0,4.052,33588.0,10.0,5.13,1971.0,1.0,-0.494,26152.0,8.0,2.353,71.0,1.0,2061.0,363.0,217.0,1500.0
367,1133761,THE PAROCHIAL CHURCH COUNCIL OF THE ECCLESIASTICAL PARISH OF ST. GEORGE-IN-THE-EAST WITH ST. PAUL,"THE PARISH OFFICE, ST GEORGE-IN-THE-EAST CHURCH, 14 CANNON STREET ROAD, LONDON",E1 0BH,Bethnal Green and Stepney,07957 695993,office@stgeorgeintheeast.org,stgeorgeintheeast.org,31/12/2024,289924.0,507609.0,Previously excepted,"Makes Grants To Organisations, Provides Buildings/facilities/open Space",Religious Activities,The General Public/mankind,Place of Worship,Promoting in the ecclesiastical parish the whole mission of the Church.,True,Medium,Dormant,Religious Activities,E01004301,51.510462,-0.060531,4072.0,E01004301,Tower Hamlets 025B,E09000030,Tower Hamlets,45.921,3192.0,1.0,0.578,1181.0,1.0,0.192,7301.0,3.0,23.592,12131.0,4.0,0.64,8086.0,3.0,0.44,10371.0,4.0,47.515,597.0,1.0,47.712,2707.0,1.0,0.964,125.0,1.0,0.987,6.0,1.0,-0.598,25277.0,8.0,0.345,5404.0,2.0,4.511,33552.0,10.0,8.069,111.0,1.0,0.29,10575.0,4.0,2.444,36.0,1.0,1370.0,256.0,127.0,1015.0
368,1133963,"THE PAROCHIAL CHURCH COUNCIL OF THE ECCLESIASTICAL PARISH OF ST PAUL AND ST MARK, OLD FORD","St Paul Old Ford, St Stephen's Road, London",E3 5JL,Stratford and Bow,02089814655,hello@stpauloldford.com,www.stpauloldford.com,31/12/2024,276916.0,278228.0,Previously excepted,"Provides Buildings/facilities/open Space, Provides Services, Other Charitable Activities",Religious Activities,The General Public/mankind,"Provides an opportunity for people to be involved in Christian worship, prayer and religious teaching. The charity also carries out youth work and arranges social and spiritual activities as a practical expression of its faith-based beliefs.",Promoting in the ecclesiastical parish the whole mission of the Church.,True,Medium,Dormant,Religious Activities,E01004222,51.53267,-0.032192,4015.0,E01004222,Tower Hamlets 001A,E09000030,Tower Hamlets,37.465,5303.0,2.0,0.47,3239.0,1.0,0.233,4614.0,2.0,27.436,10156.0,4.0,0.66,7861.0,3.0,0.735,6604.0,2.0,24.529,11405.0,4.0,27.031,10922.0,4.0,0.683,2675.0,1.0,0.595,1173.0,1.0,0.044,15787.0,5.0,0.333,6190.0,2.0,8.593,32905.0,10.0,4.017,3714.0,2.0,-0.234,20712.0,7.0,1.397,1645.0,1.0,2789.0,508.0,462.0,1926.0
370,1134843,"THE PAROCHIAL CHURCH COUNCIL OF THE ECCLESIASTICAL PARISH OF ST PAUL'S, SHADWELL","St. Pauls Shadwell Church, 302 The Highway, LONDON",E1W 3DH,Poplar and Limehouse,07756508636,admin@sps.church,sps.church,31/12/2024,618920.0,650358.0,Previously excepted,"Makes Grants To Individuals, Provides Buildings/facilities/open Space, Provides Services",Religious Activities,The General Public/mankind,"Promoting in the ecclesiastical parish, and beyond, the whole mission of the Church.",Promoting in the ecclesiastical parish the whole mission of the Church.,True,Medium,Dormant,Religious Activities,E01004303,51.509519,-0.05302,4074.0,E01004303,Tower Hamlets 025D,E09000030,Tower Hamlets,32.13,7318.0,3.0,0.431,4349.0,2.0,0.172,8969.0,3.0,18.077,15733.0,5.0,0.251,12818.0,4.0,0.498,9565.0,3.0,35.925,3513.0,2.0,30.68,8922.0,3.0,0.663,3104.0,1.0,0.437,3784.0,2.0,-0.36,21955.0,7.0,0.281,10401.0,4.0,7.72,33083.0,10.0,5.942,1093.0,1.0,-0.453,25347.0,8.0,2.031,333.0,1.0,2911.0,617.0,287.0,2071.0
371,1134888,METHODIST CHURCH IN TOWER HAMLETS,"Bow Road Methodist Church, 1 Merchant Street, LONDON",E3 4LY,Stratford and Bow,02088807301,admin@mcth.org.uk,www.mcth.org.uk,31/08/2024,605695.0,731813.0,Previously excepted,"Provides Services, Acts As An Umbrella Or Resource Body",Religious Activities,The General Public/mankind,The provision of sacred space (buildings) for prayer and contemplation.  Supporting other charities in the UK and overseas financially and with prayer.,"THE PURPOSES OF THE METHODIST CHURCH ARE AND SHALL BE DEEMED TO HAVE BEEN SINCE THE DATE OF UNION THE ADVANCEMENT OF -
(A) THE CHRISTIAN FAITH IN ACCORDANCE WITH THE DOCTRINAL STANDARDS AND THE DISCIPLINE OF THE METHODIST CHURCH;
(B) ANY CHARITABLE PURPOSE FOR THE TIME BEING OF ANY CONNEXIONAL, DISTRICT, CIRCUIT, LOCAL OR OTHER ORGANISATION OF THE METHODIST CHURCH;
(C) ANY CHARITABLE PURPOSE FOR THE TIME BEING OF ANY SOCIETY OR INSTITUTION SUBSIDUARY OR ANCILLARY TO THE METHODIST CHURCH;
(D) ANY PURPOSE FOR THE TIME BEING OF ANY CHARITY BEING A CHARITY SUBSIDIARY OR ANCILLARY TO THE METHODIST CHURCH.",True,Medium,Dormant,Religious Activities,E01004268,51.526178,-0.02744,4048.0,E01004268,Tower Hamlets 012E,E09000030,Tower Hamlets,37.753,5222.0,2.0,0.515,2205.0,1.0,0.194,7083.0,3.0,22.486,12755.0,4.0,0.816,6295.0,2.0,0.068,15789.0,5.0,32.849,4914.0,2.0,33.627,7533.0,3.0,0.861,447.0,1.0,0.775,234.0,1.0,-0.743,26972.0,8.0,0.342,5596.0,2.0,7.3,33176.0,10.0,5.491,1558.0,1.0,0.026,15208.0,5.0,1.562,1179.0,1.0,1781.0,306.0,185.0,1352.0
372,1134962,THE PAROCHIAL CHURCH COUNCIL OF THE ECCLESIASTICAL PARISH OF POPLAR (ALL SAINTS AND ST NICHOLAS),"2M Dee Street, LONDON",E14 0PT,Poplar and Limehouse,02075389198,allsaints.poplar@tiscali.co.uk,www.parishofpoplar.org,31/12/2022,183742.0,171910.0,Previously excepted,"Makes Grants To Organisations, Provides Buildings/facilities/open Space, Provides Services",Religious Activities,The General Public/mankind,"The PCC of All Saints & St. Nicholas has the responsibility of co-operating & planning with the Team Rector, Team Vicar & clergy in promoting our pastoral, evangelistic, educational, social & ecumenical mission in the whole Parish.
The charitable objectives of the Parish of Poplar are to serve the spiritual, pastoral & social needs of those who live in the Parish or who worship in our Churches.",Promoting in the ecclesiastical parish the whole mission of the Church.,True,Medium,Dormant,Religious Activities,E01004243,51.514225,-0.004983,4031.0,E01004243,Tower Hamlets 020A,E09000030,Tower Hamlets,35.878,5839.0,2.0,0.473,3170.0,1.0,0.184,7980.0,3.0,26.492,10589.0,4.0,0.587,8664.0,3.0,0.163,14379.0,5.0,35.006,3889.0,2.0,33.979,7361.0,3.0,0.683,2689.0,1.0,0.673,593.0,1.0,-0.285,20732.0,7.0,0.35,5076.0,2.0,10.238,32561.0,10.0,5.778,1247.0,1.0,-0.069,17187.0,6.0,1.761,725.0,1.0,1694.0,447.0,117.0,1085.0
374,1135333,JAMIAT-E-ULAMA-E ISLAM EUROPE,"33 Portia Way, LONDON",E3 4JG,Poplar and Limehouse,07947275860,jamiat-uie@hotmail.com,Not available,05/03/2025,5655.0,4197.0,Trust,Makes Grants To Individuals,"General Charitable Purposes, Education/training, The Advancement Of Health Or Saving Of Lives, The Prevention Or Relief Of Poverty, Overseas Aid/famine Relief, Religious Activities, Amateur Sport",People Of A Particular Ethnic Or Racial Origin,The charity was set up to advance education and to promote and protect good health and  to relieve financial hardship of the beneficiaries.,"A TO ADVANCE EDUCATION
B TO PROMOTE AND PROTECT GOOD HEALTH; AND
C TO RELIEVE FINANCIAL HARDSHIP",True,Micro,Dormant,Overseas Aid/famine Relief,E01004270,51.521409,-0.032072,4049.0,E01004270,Tower Hamlets 014B,E09000030,Tower Hamlets,24.945,11150.0,4.0,0.304,9332.0,3.0,0.103,18104.0,6.0,8.855,23878.0,8.0,0.066,15469.0,5.0,0.742,6529.0,2.0,33.902,4369.0,2.0,42.128,4215.0,2.0,0.541,6562.0,2.0,0.548,1749.0,1.0,-0.869,28346.0,9.0,0.213,18368.0,6.0,7.185,33197.0,10.0,5.653,1382.0,1.0,0.112,13594.0,5.0,2.205,168.0,1.0,2472.0,396.0,157.0,1993.0
377,1136303,SHADWELL YOUTH ORGANISATION,"99 SHADWELL GARDENS, LONDON",E1 2QJ,Bethnal Green and Stepney,07429324869,shadwellfc@live.co.uk,www.shadwellcommunitytrust.org,31/03/2025,11757.0,4343.0,Other,"Provides Services, Provides Advocacy/advice/information","Education/training, Amateur Sport, Other Charitable Purposes",Children/young People,"The Shadwell Youth Organisation is a youth and community group that act???s to promote the greater participation of socially excluded groups in education, sports and health activities within the wards of Shadwell, St Katherines and Wapping in Tower Hamlets.","THE CHARITY'S OBJECTS (THE OBJECTS) ARE:
A)	TO PROVIDE FACILITIES FOR RECREATION AND OTHER LEISURE TIME OCCUPATION IN THE INTERESTS OF SOCIAL WELFARE FOR PERSONS WHO HAVE NEED OF SUCH LEISURE FACILITIES PARTICULARLY, BUT NOT BY WAY OF LIMITATION, BY REASON OF THEIR YOUTH, POVERTY OR SOCIAL AND ECONOMIC CIRCUMSTANCES WITH THE OBJECT OF IMPROVING THE CONDITIONS OF LIFE FOR SUCH PERSONS.
B)	TO ADVANCE THE EDUCATION OF SUCH PERSONS PARTICULARLY BUT NOT EXCLUSIVELY THROUGH THEIR LEISURE TIME ACTIVITIES SO THAT THEY DEVELOP THEIR PHYSICAL, MENTAL AND SPIRITUAL CAPACITIES AND GROW TO FULL MATURITY AS INDIVIDUALS AND MEMBERS OF SOCIETY AND THAT THEIR CONDITIONS OF LIFE MIGHT BE IMPROVED.",True,Small,Dormant,Other Charitable Purposes,E01004302,51.511216,-0.054446,4073.0,E01004302,Tower Hamlets 025C,E09000030,Tower Hamlets,45.534,3257.0,1.0,0.557,1476.0,1.0,0.192,7303.0,3.0,25.12,11300.0,4.0,0.869,5771.0,2.0,0.777,6151.0,2.0,46.296,763.0,1.0,37.741,5784.0,2.0,0.731,1781.0,1.0,0.984,9.0,1.0,-0.718,26713.0,8.0,0.361,4406.0,2.0,3.976,33594.0,10.0,7.708,172.0,1.0,-0.161,19168.0,6.0,2.313,86.0,1.0,1712.0,458.0,89.0,1196.0
378,1136448,STEPNEY CITY FARM,"STEPNEY CITY FARM, STEPNEY WAY, LONDON",E1 3DG,Bethnal Green and Stepney,0207 7908204,info@stepneycityfarm.org,www.stepneycityfarm.org,31/03/2025,394932.0,464338.0,Charitable company,"Provides Buildings/facilities/open Space, Provides Services, Provides Advocacy/advice/information","General Charitable Purposes, Education/training, The Advancement Of Health Or Saving Of Lives, Disability, Amateur Sport, Animals, Environment/conservation/heritage","Children/young People, Elderly/old People, People With Disabilities, The General Public/mankind","City farm in the heart of London's East End, providing a range of educational and recreational activities to give social benefit to our surrounding community.","TO PROMOTE, FOR THE BENEFIT OF THE INHABITANTS OF STEPNEY AND THE SURROUNDING
AREA, THE PROVISION OF FACILITIES FOR RECREATION OR OTHER LEISURE TIME
OCCUPATION, OF INDIVIDUALS WHO HAVE NEED OF SUCH FACILITIES BY REASON OF THEIR
YOUTH, AGE, INFIRMITY OR DISABILITY, FMANCIAL HARDSHIP OR SOCIAL AND ECONOMIC
CIRCUMSTANCE OR FOR THE PUBLIC AT LARGE IN THE INTERESTS OF SOCIAL WELFARE AND
WITH THE OBJECT OF IMPROVING THE CONDITIONS OF LIVES OF THE SAID INHABITANTS.
TO PROVIDE OR ASSIST IN THE PROVISION OF FACILITIES IN THE INTERESTS OF SOCIAL
WELFARE FOR RECREATION OR OTHER LEISURE TIME OCCUPATION OF INDIVIDUALS WHO
HAVE NEED OF SUCH FACILITIES BY REASON OF THEIR YOUTH, AGE, INFIRMITY,
DISABILITY, FINANCIAL HARDSHIP OR SOCIAL CIRCUMSTANCES WITH THE OBJECT OF
IMPROVING THE CONDITIONS OF THE LIVES OF THE SAID INHABITANTS.
ADVANCE THE EDUCATION OF THE PUBLIC AT LARGE, IN AGRICULTURE, HORTICULTURE, CRAFTS,
COUNTRY LIFE, PROTECTION AND IMPROVEMENT OF THE NATURAL ENVIRONMENT THROUGH BEST
ENVIRONMENTAL PRACTICES ESPECIALLY BY ENCOURAGING REDUCTION, RE-USE AND
RECYCLING, AND RELATED SUBJECTS.""",True,Medium,Dormant,Animals,E01035681,51.517138,-0.042836,33674.0,E01035681,Tower Hamlets 019F,E09000030,Tower Hamlets,42.033,4054.0,2.0,0.554,1534.0,1.0,0.244,3989.0,2.0,25.115,11303.0,4.0,0.7,7430.0,3.0,0.336,11788.0,4.0,34.732,4011.0,2.0,26.173,11440.0,4.0,0.752,1432.0,1.0,0.794,189.0,1.0,-0.462,23434.0,7.0,0.35,5074.0,2.0,5.538,33455.0,10.0,5.782,1242.0,1.0,-0.873,31378.0,10.0,1.915,470.0,1.0,2070.0,449.0,245.0,1421.0
380,1136509,POPLAR MOSQUE AND COMMUNITY CENTRE LIMITED,"Poplar Mosque & Community Centre, 6 Webber Path, LONDON",E14 0FZ,Poplar and Limehouse,020 7515 5680,sabbr2019@gmail.com,https://my-kiosk.online/poplarmosqueandcc/,31/03/2025,199939.0,57999.0,Charitable company,"Provides Buildings/facilities/open Space, Provides Services, Provides Advocacy/advice/information","General Charitable Purposes, Education/training, The Prevention Or Relief Of Poverty, Religious Activities","Children/young People, Elderly/old People, People Of A Particular Ethnic Or Racial Origin, The General Public/mankind","To provide facilities for the religious, spiritual and educational needs of the local Muslim community of Blackwell Reach and the neighbouring areas. To improve social and educational health and economic condition of the local community regardless of their background. Co-operate and collaborate with other communities and organisations to work for the common good and to enhance community cohesion.","OBJECTS:A). TO PROMOTE THE ADVANCEMENT OF RELIGIONB). TO ORGANISE AND PROMOTE THE ADVANCEMENT OF EDUCATIONC). TO PROMOTE THE RELIEF OF POVERTYD). TO PROVIDE FACILITIES FOR RECREATION AND OTHER LEISURE ACTIVITIES WITH THE AIM OF IMPROVING THE QUALITY OF LIFE OF THE LOCAL COMMUNITY.",True,Medium,Dormant,Religious Activities,E01004219,51.510996,-0.009736,4013.0,E01004219,Tower Hamlets 035B,E09000030,Tower Hamlets,29.952,8309.0,3.0,0.445,3893.0,2.0,0.123,14834.0,5.0,14.949,18195.0,6.0,0.225,13171.0,4.0,0.805,5845.0,2.0,25.999,9870.0,3.0,41.394,4450.0,2.0,0.771,1185.0,1.0,0.556,1643.0,1.0,-0.221,19763.0,6.0,0.236,15334.0,5.0,8.824,32864.0,10.0,4.317,3220.0,1.0,-0.011,15958.0,5.0,2.468,30.0,1.0,2846.0,630.0,144.0,2069.0
381,1137143,TOWER HAMLETS COUNCIL FOR VOLUNTARY SERVICE,"ST. HILDAS EAST COMMUNITY CENTRE, 18 CLUB ROW, LONDON",E2 7EY,Bethnal Green and Stepney,02035596696,info@thcvs.org.uk,www.thcvs.org.uk,31/03/2025,991857.0,848052.0,Charitable company,"Provides Services, Provides Advocacy/advice/information, Sponsors Or Undertakes Research, Acts As An Umbrella Or Resource Body","General Charitable Purposes, Education/training, Economic/community Development/employment",Other Charities Or Voluntary Bodies,"The activities of Tower Hamlets Council forVoluntary Service include:One to one development work; training; information sharing; dissemination of best practice; policy briefings and responses to consultation; developing strategic partnerships; supporting partnerships and consortia; events and seminars; supporting forums and networks;advocacy, voice and representation.","4.1 TO PROMOTE ANY CHARITABLE PURPOSES FOR THE BENEFIT OF THE PUBLIC, PRINCIPALLY BUT NOT EXCLUSIVELY IN THE LOCAL GOVERNMENT AREA OF THE LONDON BOROUGH OF TOWER HAMLETS AND ITS ENVIRONS (HEREINAFTER CALLED THE AREA OF BENEFIT) AND, IN PARTICULAR, BUILD THE CAPACITY OF THIRD SECTOR ORGANISATIONS AND PROVIDE THEM WITH THE NECESSARY SUPPORT, INFORMATION AND SERVICES TO ENABLE THEM TO PURSUE OR CONTRIBUTE TO ANY CHARITABLE PURPOSE.

4.2 TO PROMOTE, ORGANISE AND FACILITATE CO-OPERATION AND PARTNERSHIP WORKING BETWEEN THIRD SECTOR, STATUTORY AND OTHER RELEVANT BODIES IN THE ACHIEVEMENT OF THE ABOVE PURPOSES WITHIN THE AREA OF BENEFIT.",True,Medium,Dormant,Economic/community Development/employment,E01004316,51.525075,-0.074153,4086.0,E01004316,Tower Hamlets 009C,E09000030,Tower Hamlets,41.511,4209.0,2.0,0.402,5263.0,2.0,0.16,10190.0,4.0,9.105,23601.0,7.0,0.734,7093.0,3.0,0.728,6678.0,2.0,48.751,440.0,1.0,81.457,17.0,1.0,0.687,2588.0,1.0,0.828,142.0,1.0,-0.95,29115.0,9.0,0.219,17484.0,6.0,2.202,33740.0,10.0,8.481,52.0,1.0,1.243,954.0,1.0,2.718,4.0,1.0,1058.0,170.0,74.0,828.0
